Rowname	Mutation_Status	Drug	CellLine	SensitivityWithQuartileThreshold	GI50	ContinousSensitivity	AKT308	AKT473	ATF2	AXL	bCATENIN	CHK1	CHK2	cJUN	cKIT	cMET	cRAF	EGFR	ERK/MAPK	FAK	FGFR1	FGFR2	FGFR3	FLT3	GSK3a	GSK3B	HER2	HER3	HER4	HSP27	HSP27(total)	IGF1R	IGF1R (pan TYR)	IR	IR (pan TYR)	IRS1	JAK1	JNK	LCK	MEK1	MSK1	mTOR	NFkB	p38	p53	p70S6K	PDGFRa	PDGFRb	PRAS40	PTEN	Rb	RET	RPS6	SRC	STAT1	STAT3	STAT5A/B	TSC2	VEGFR2
Trametinib_HCC2935	EGFR_mutant	Trametinib	HCC2935	Sensitive	13.36	0.0010005	-0.223318581	0.192033363	0.387273248	-0.246712625	-0.160148728	-0.276479169	-0.176359089	0.059719971	0.258640906	-0.072004406	-0.319435209	-0.248720505	-1.496920371	-0.264832825	-0.232942951	-0.185083282	-0.2487454	0.025050278	0.958792344	0.437314843	-0.019836932	0.04807392	-0.600315213	0.388808198	-0.141837944	0.289014555	-0.192020503	-0.014377588	0.038999096	0.083495733	-0.882677281	0.247834151	-0.35550479	0.091962257	-0.428986161	0.099442311	0.209252879	0.269310198	0.2366146	-0.033477992	0.062243693	0.054410036	-3.684648451	0.540411874	-0.171784682	-0.159653978	-0.247007363	0.428565907	-0.099659579	0.047926507	-0.062492097	0.702367693	0.025050278
Trametinib_HCC4006	EGFR_mutant	Trametinib	HCC4006	NotSensitive	84.33	0.006315279	0.152331084	0.468096289	-0.139303482	-1.011185663	-0.179616016	-0.859702849	-0.857668679	-0.219166957	-0.125429655	0.101622985	-0.968951928	-0.032567804	-0.427842049	-0.994553305	-0.673569411	-0.864639726	-0.984896064	0.12138624	0.17498563	0.244288214	0.064671849	0.28803611	0.12138624	0.110868368	0.179005824	0.618184711	0.184263443	0.170578528	-0.581069824	0.525869961	-2.414191556	-0.143198617	-0.819509533	0.112722018	-0.210331171	0.143965091	0.139725831	-0.543834426	-0.097997431	0.544486484	0.254530306	0.616059855	-1.029828979	0.038240541	-0.442979538	-0.933868228	-0.021833765	0.345803664	-0.164731779	0.05545656	0.101270119	0.944369184	0.119085902
Trametinib_HCC44	KRAS_mutant	Trametinib	HCC44	Sensitive	15.77	0.001180979	1.662223546	2.284627906	0.881866155	1.80571365	1.549717698	1.792984329	1.706686948	-0.259639088	2.060417535	1.868330884	1.884329884	1.872633981	0.966176077	1.684210662	1.910517087	1.755628952	1.817863168	1.837334995	1.660673688	1.775404761	1.640452924	1.802091313	1.806403135	1.584665146	1.75086111	1.872380151	1.796987708	1.826038013	1.85768364	1.85768364	1.538941476	1.481307761	1.940216759	0.107324504	0.793251768	1.528755555	1.825637913	0.976597496	1.572281421	1.872242017	1.451058381	1.63117511	0.523447886	1.642797372	1.778564923	1.82205973	1.562885505	1.822785432	1.412373129	1.540416922	1.450179813	1.987411636	1.687758638
Trametinib_HCC827	EGFR_mutant	Trametinib	HCC827	NotSensitive	17.4	0.001303046	1.177805354	1.460228282	-0.002059766	-0.293144091	0.100108521	-0.042747171	-0.241347532	-0.204160643	0.079333484	0.494566722	-0.039196221	0.772753353	0.034837591	-0.192291012	-0.172656055	-0.050758145	-0.030281287	0.345643022	0.841107372	0.882584008	0.234611709	-0.029805416	0.490266585	0.210972943	0.810359007	0.860216195	0.452065081	0.816634345	-0.089157732	1.060819927	0.381996852	0.297196247	0.888607795	-0.12578297	0.072845647	0.810306672	0.571418693	0.358351343	0.12798852	1.466406243	0.512292891	-0.003676655	-0.007826654	1.197355059	-0.037229396	-0.128812688	0.973638952	0.91826348	0.295626538	0.333074348	0.356848887	1.294000235	0.340842035
Trametinib_PC9	EGFR_mutant	Trametinib	PC9	NotSensitive	132.14	0.009895659	-0.504562878	0.115580955	-0.167476504	0.465315101	0.441245022	0.455636114	0.539445958	-0.584103763	0.458301356	0.249694213	0.483970275	0.016978226	-0.46418853	0.504222299	0.467960085	0.538986639	0.461978055	0.273044701	-0.150710016	-0.199590005	0.171492681	-0.179160588	0.420091997	-0.31790587	-0.039109748	-0.162030552	0.134913782	-0.74975988	-0.636352751	-0.677513535	0.207814329	0.001814154	-0.033058427	-0.379214792	-0.313166347	-0.049849079	-0.169061042	-0.597715087	0.305085634	-0.204842448	-1.483310619	-0.028473915	0.437660544	-0.068589051	0.379586763	0.47155531	-0.563742693	-0.033582187	-0.064682836	0.150766796	-0.09264472	-0.27281798	0.510083898
Trametinib_SKLU1	KRAS_mutant	Trametinib	SKLU1	Sensitive	16.3	0.001220669	-0.177104631	0.105694884	-0.409416864	0.125997566	-0.066054969	-0.147222404	-0.021289229	-0.828851782	-0.138644534	-0.634407857	0.049605529	-0.169285127	-0.377976637	-0.064290492	0.043489292	-0.107714121	0.036384248	-0.108429921	0.529	0.07070707	-0.019424915	0.21063852	-0.190043687	-0.160897341	0.008628929	0.41103848	0.384650479	0.185734382	-0.125503435	0.060941156	-0.120643731	0.284906714	0.316624288	0.390882432	-0.280241496	-0.042173209	-0.139920207	0.310687561	-0.078786936	0.513223354	0.065795218	-0.222958309	0.504862657	0.605907597	-0.00957498	0.021901947	0.442125718	-0.194766097	-0.042747596	0.670070138	0.411406937	0.456724099	0.122424079
Vemurafenib_A549	KRAS_mutant	Vemurafenib	A549	Sensitive	22727.33	0.347111072	0.198415661	-0.71951852	0.854496948	0.389204796	0.268641897	0.311094385	0.384209672	-0.073891291	0.390333702	0.759328713	0.232185868	1.408804344	-0.204695644	0.231996505	0.244485309	0.369874232	0.340920465	0.424413155	0.602061903	-0.297967011	0.461033117	0.365706914	0.270524969	-0.143886224	0.143088029	0.310679639	0.198536901	-0.037106517	0.508918922	0.276449637	1.109724928	-0.336929123	0.058983639	0.379704202	0.085730524	-0.614472687	0.061027245	-0.108246313	0.126997807	-0.389532015	0.396191068	0.411754538	-0.286505113	-0.261999836	0.431451068	0.122149766	-2.388686532	-1.411553617	-0.248935659	-0.14628074	-0.029513674	-0.702122734	0.330645962
Vemurafenib_CORL105	Wild_type	Vemurafenib	CORL105	NotSensitive	30414.33	0.46451346	-0.567026253	-0.436132186	0.583655497	0.392115649	0.365181474	0.373919178	0.108800764	0.448814857	0.162819302	0.072313258	0.390530579	0.836413102	-0.140403308	0.477827983	0.367382944	0.602102693	0.403827402	0.424889017	2.477011748	1.185572073	0.18481762	0.198508494	0.181434981	1.172501855	0.29115821	0.340717358	0.045373431	-0.096027679	0.906327742	-0.475664159	0.371435043	0.736023832	1.321989109	0.99375361	0.563949228	-0.115609704	0.081899307	1.445446491	0.695150852	-1.728916319	-0.17470883	-0.703873911	-0.53578945	0.764785386	0.005594351	0.300968589	-2.19224512	0.534224039	0.251824308	-0.345211025	0.542225898	-0.079689835	0.564292074
Vemurafenib_H1373	KRAS_mutant	Vemurafenib	H1373	Sensitive	22253	0.339866702	-0.149555221	-0.434048056	-0.43842239	-0.261269676	-0.03045349	-0.445853332	-0.107388081	-2.947431367	0.141802191	0.131378733	-0.352440432	0.153757195	0.281569556	-0.092368837	-0.144179895	0.030462248	-0.547888286	-0.183455628	-0.26618055	-1.237227652	0.136784117	-0.172413132	-0.020019964	-0.099963598	-0.216663391	-0.413662502	-0.181367288	-0.475678888	-0.138075725	-0.52452927	-0.00989448	-0.158539827	-0.553277306	0.684328671	-0.09936146	-0.647013841	-0.696612939	-0.646894223	0.071260544	-1.890070472	0.005157159	0.185245605	-0.81672014	-0.355178753	-0.058231866	-0.44550425	-4.755692128	-0.431783946	-0.632242687	0.108564243	0.142868879	-1.544652986	-0.127277484
Vemurafenib_H1437	Wild_type	Vemurafenib	H1437	NotSensitive	29150.67	0.445213772	-0.833815081	-0.294904636	0.09539643	0.938789788	0.48107737	0.795151066	0.698415771	0.061465598	0.355244258	0.230236519	0.565956642	0.648038654	0.141708827	0.58783338	0.965399341	1.057269661	0.894323257	0.11583657	-0.165354081	-0.977218119	-0.267066822	0.291815541	0.201997997	0.356316267	0.044123875	0.044639236	-0.084914939	-0.181305559	-0.684508696	0.039901317	0.216810992	-0.959803018	0.241629784	0.16337077	-0.805324292	-1.033862737	0.229733575	-0.091733205	-0.289332349	-1.856734588	-0.944643211	0.207724608	-0.421646116	-0.967131254	0.356769661	0.927098418	-2.571324938	-0.083657323	0.106369955	-0.010492951	0.616574792	-0.129067782	0.150871597
Vemurafenib_H1563	Wild_type	Vemurafenib	H1563	NotSensitive	42043.5	0.642124013	-2.772332923	-2.501809313	0.038185948	-0.484443779	-0.295783483	-0.571598558	-0.320157147	-0.198590917	-0.357973541	-0.254880048	-0.609766505	-2.405813816	-2.760071985	-0.238017413	-0.712170439	-0.610313583	-0.694866872	-0.219645384	-4.502988733	-3.579521045	-1.2652164	-0.633759854	-0.391920873	-1.738922149	-0.489599372	-0.557282349	-0.040003459	-0.624438852	-0.585384037	-1.312458882	-0.602333655	-0.706737821	0.027680152	-3.480356284	-1.154317682	-1.641321046	-0.69239258	-0.417936135	-0.107011967	-2.309663747	-1.323208122	-0.739805522	-2.372467715	-3.35955805	-0.279945299	-0.629092677	-2.597290079	0.01049714	-0.762363796	-0.305506121	-0.184698886	-3.455759433	-0.274984176
Vemurafenib_H1568	Wild_type	Vemurafenib	H1568	Sensitive	23591.33	0.360306813	0.040205328	-0.058420729	0.017217215	-0.217337001	-0.021864745	-0.079139707	-0.188435255	-1.367373919	-0.481290347	-1.114466335	-0.421456826	-0.742334494	-0.934105881	-0.041239621	-0.462213645	0.076299564	-0.371065706	-0.405567189	-0.880868682	-1.2228857	-0.350001391	-1.381687323	-0.252993522	-0.256774579	-0.176411729	-0.306956003	0.143896631	0.716998976	-0.711594813	0.095185217	-0.284553848	-0.211351537	-0.147137456	-1.512425972	-0.903724274	-0.284554578	0.723818515	0.012652098	-0.324449713	-1.130802759	-0.26737895	-0.276099244	-1.470115349	-0.346331901	-0.08162698	-0.398794217	-4.669047973	-0.058596233	-0.274416	-0.170104548	-0.238877019	-2.297491398	-0.307048522
Vemurafenib_H1650	EGFR_mutant	Vemurafenib	H1650	NotSensitive	60735.33	0.927601504	-0.252238966	-0.541390547	0.946690884	1.167029295	0.517082538	0.860141909	0.613870529	-1.49703857	-0.023074761	0.213285263	0.146668446	1.00684226	0.876710672	0.793903543	0.278145875	0.926701579	0.345098064	0.134058572	0.414098386	0.098297466	0.921320986	0.473839746	0.169286071	-0.554187287	0.538666869	0.20777428	0.63523389	0.336510292	0.212885846	0.466687718	-0.37261844	-0.060462491	0.652487198	0.787626147	0.750313287	-0.194223469	0.507439956	0.328474673	0.522023279	-0.784508279	0.302411154	0.217522256	0.02300447	0.46996525	0.735504526	0.196393427	-1.808434615	0.589383614	-0.498994502	0.264443303	-0.035458485	-0.867592424	0.283005754
Vemurafenib_H1693	Wild_type	Vemurafenib	H1693	NotSensitive	40065	0.611906682	-0.081478995	-0.919307794	-0.79159338	0.243356532	0.19112819	0.100950988	0.216665334	-1.646081028	-0.451184721	0.007020638	0.10578145	-0.0898487	0.561649239	0.006488918	0.156742038	0.140061662	0.254953353	0.279595676	0.151811703	-0.501581522	-0.595317154	-0.882947508	0.187302506	0.203433504	0.10992677	0.199301352	-0.164661963	0.142782272	0.022269465	-0.180723392	0.98191408	-0.382089406	0.199788667	0.709338614	0.314042689	-0.407029736	-0.520074542	0.055000666	0.049287015	-1.859674774	-0.094383267	0.190346145	-1.309903647	-0.346544932	0.042022078	0.087282138	-3.58252211	-0.368969958	-0.202797091	-0.248662751	0.142417856	-0.65502155	-0.117908194
Vemurafenib_H1734	KRAS_mutant	Vemurafenib	H1734	NotSensitive	53760.67	0.821078578	-0.214685488	-0.163104501	0.784731331	0.53268733	0.717916251	1.233435454	0.446960958	-2.376475103	-0.530612573	-0.621832979	0.425772126	0.306577578	1.203379704	-0.069768149	0.416494312	0.422648925	0.263353464	-0.63786616	1.246126533	-0.187204751	-0.768999973	-0.620164159	-0.652585636	0.104842782	0.207420034	-0.026981151	-0.696759849	0.453940585	-0.772167252	0.798601368	0.767268365	-0.449478041	0.418881041	1.893077891	1.009652578	0.22105952	-0.280986898	0.196908176	-0.334890767	-0.461967161	-0.094095347	-1.485782359	0.300205695	-0.176307297	0.207654867	0.715498047	-2.021278207	-0.041353885	0.074647602	0.568488051	0.296050977	0.225918089	-0.302681968
Vemurafenib_H1755	BRAF_mutant	Vemurafenib	H1755	Sensitive	18455.33	0.281865462	-1.397539471	-1.455481443	-0.95995861	0.117330675	0.114213355	0.105122619	0.163290304	-2.514031389	0.282725536	-0.094697672	-0.281047344	-0.002502832	-1.868498775	-0.240794009	-0.505939965	-0.389714029	-0.559422296	-0.169919888	-1.961632523	-1.48571829	0.05657555	0.035660245	-0.262941407	-0.436621206	-0.012322144	-0.1948907	-1.241246336	-0.475819977	-0.081800259	-1.037069209	0.841004472	-0.89481265	0.070086644	-1.774744026	-0.276361922	-0.729899948	-0.442065345	-0.272349682	-0.711736281	-2.041824848	-0.262440558	0.065918948	-0.576986148	-0.458131577	-0.228936576	-0.318856587	-2.4377063	-0.19556352	-0.558971383	-0.440637452	-0.241246335	-2.322649619	-0.336403569
Vemurafenib_H1781	Wild_type	Vemurafenib	H1781	NotSensitive	59396.33	0.90715116	-3.998998246	-2.367234233	0.631863236	-0.814749023	0.004506753	0.654024548	0.747197481	-0.535157011	0.218101009	-0.172973247	0.485371726	-1.230970425	-0.951565264	1.265863445	0.525341268	1.153661851	0.70496173	-0.04369023	-1.265155818	-2.014325953	-2.529257063	-1.139443623	-0.383540233	0.037192872	-0.258600381	-0.750483444	-0.105090775	-0.634505457	0.150796195	-0.577229229	1.308643437	-0.025257512	0.938769189	0.364967182	0.385883363	-0.686752577	-1.006039153	-0.601155972	0.246388999	-1.724902842	-0.222660371	-0.035828112	0.514118836	-0.640148369	0.434924579	0.554850677	-1.314610686	-0.971604076	-0.422977704	-0.114967643	0.407873146	-1.243163892	-0.223396252
Vemurafenib_H1792	KRAS_mutant	Vemurafenib	H1792	Sensitive	21688	0.331237542	0.51754582	-1.998187282	1.128873741	2.691248896	1.664650551	1.430252312	1.545347056	-1.006937344	0.820290521	0.966665931	1.011015303	0.608541474	0.690414307	2.097370114	1.396164851	2.047732052	0.967200956	0.961504226	-0.626340784	-0.264744382	0.031249637	0.637408295	0.179395255	0.277006052	0.266615905	0.871618722	1.066920526	1.226379979	0.399625338	0.804290276	1.479139634	0.547095215	1.646694564	0.275113542	1.36573497	0.359148005	0.071687144	0.092342709	1.019265946	-2.816927828	0.36627339	0.588665811	-0.109334228	-2.870947446	1.189249882	0.873881874	-3.716492382	0.316000183	0.152869752	0.837648874	0.25410565	-0.458704479	0.576566333
Vemurafenib_H1793	Wild_type	Vemurafenib	H1793	NotSensitive	25381	0.387640172	-1.192843761	0.180018603	-0.051115651	1.326864202	1.32874917	1.111766099	1.190013333	0.148193157	1.703098424	1.345425505	1.244983454	0.713164183	0.663762323	1.016623282	1.192508787	1.205784187	1.068936592	1.046521739	1.052718032	0.095725737	1.182958575	1.437880915	1.973783651	1.169254772	1.397050434	0.64200777	1.62297274	1.154841533	1.757697842	-0.304986126	1.458716489	1.002342291	1.149673604	0.53965372	1.562043741	0.571640012	1.077803829	1.363465316	0.905420717	-0.766474789	0.370585578	1.727966102	0.346011045	0.656293485	0.973520336	1.236973345	-1.219297515	0.310464586	1.515718119	1.022540379	1.318118158	0.733155657	1.371819178
Vemurafenib_H1838	Wild_type	Vemurafenib	H1838	NotSensitive	39221.67	0.599026631	-0.528298113	-1.086566139	-0.163616827	0.158448457	0.212669412	-0.056123599	0.005286715	-2.231994441	0.417464561	-0.053462697	0.010123047	-0.171085728	0.353618078	-0.095549557	0.180438472	-0.034298692	-0.05027369	-0.020656552	-0.260319927	-0.65728996	-0.56631366	-0.367420081	0.084040827	0.273518625	0.055289476	-0.076018822	0.322678578	0.273702046	-0.898681182	-0.306702461	0.62763902	-0.40348218	0.117664479	-0.131943794	0.104919556	-0.455435717	-0.291103946	-0.198647104	-0.230121554	-0.543548025	0.038237137	-0.205465791	-0.017983204	-0.375877025	-0.027265685	0.048473581	-1.228684935	-0.104720817	-0.490653339	-0.368195291	-0.238632655	-0.787879359	0.189835491
Vemurafenib_H1944	KRAS_mutant	Vemurafenib	H1944	Sensitive	19569.67	0.298884609	-0.10724647	-0.663309524	0.14995631	0.209303445	0.032267219	0.140785772	-0.019188494	-0.666736789	-0.111239339	-0.015795527	0.053429824	0.669197175	0.784969906	-0.256189764	0.276300743	0.239233416	0.103855938	-0.271322396	-0.212931384	-1.126241198	-0.339419912	-1.011982474	-0.009890094	0.744797269	-0.152211457	-0.586414307	-0.221281713	-0.319058959	-0.244452561	-0.431940035	-0.284658728	-0.211090183	-9.86E-05	1.045745762	0.067251261	-0.166570965	-0.871932822	0.534121129	0.095358053	-1.383584625	-0.133718682	-0.114335895	-0.631513603	-0.785060592	-0.010923864	0.000109184	-5.184279209	-1.141193802	-0.371593014	0.052336587	0.21689945	-0.95572038	0.035035776
Vemurafenib_H1975	EGFR_mutant	Vemurafenib	H1975	NotSensitive	31702	0.484179849	-0.759477235	-1.028565074	7.34E-05	-0.230504126	-0.312024835	-0.34549079	-0.199524334	-0.60343238	-0.10275375	0.199973375	-0.278549844	-0.389681184	-0.124657862	-0.452572448	-0.269437519	-0.385214437	-0.414325775	-0.110373636	1.077233374	0.434737848	-0.787863766	-0.418077909	-0.370449534	-0.208501253	-0.139940577	0.066518099	-0.070622071	0.57625224	0.108767499	0.164855869	-0.532955685	-0.219923098	0.161614172	-0.249266831	-0.074323272	-0.355547867	0.424622951	0.062961083	-0.311380877	-2.29117438	0.009406435	-0.011547659	-1.176960856	-0.093826223	0.430837302	-0.338443097	-1.684895111	0.149398418	-0.337089637	-0.294369529	0.036534788	-0.632057681	-0.386359113
Vemurafenib_H1993	Wild_type	Vemurafenib	H1993	NotSensitive	44811.67	0.684401855	0.100561185	-0.335707144	0.270547618	0.363400189	0.387581279	0.306418727	0.324915628	-0.068142225	0.26418514	-0.174171661	0.468934139	-0.144422652	-2.519351126	0.297316981	0.505879342	0.28658139	0.440765989	0.550242035	-0.281137383	-1.094526273	-0.119300379	-0.760412781	-0.181582044	0.08656351	0.526261826	0.106929268	0.034531315	0.142446654	-0.502468857	-1.535281339	0.148953807	-0.013665668	-0.411002785	-0.872915456	0.004556255	0.16602683	0.039188267	-0.514112133	0.278579869	0.276348683	0.891229947	0.221291345	-0.096662738	-0.038629268	-0.096071502	0.387238662	-1.710548936	0.164800116	-0.216797591	0.292503668	0.307303916	-0.278681324	0.270094735
Vemurafenib_H2030	KRAS_mutant	Vemurafenib	H2030	NotSensitive	27792.67	0.424473243	-0.292112263	-1.574959983	0.280416548	-0.669189795	-0.073616945	-0.718371228	-0.351854928	-1.94301311	0.024600109	0.489284406	-1.046446242	-0.662482044	1.361465611	-0.139960415	-0.776712414	-0.967955592	-1.152896366	0.19515801	-1.168478485	-1.231485179	0.388993987	0.354972638	0.685798195	-0.88304464	-0.146312481	0.0214757	0.03772103	-0.380441375	0.342167667	0.3340393	-1.868219486	-0.610251268	-0.884544791	0.010008538	0.772448152	0.257044847	0.041689933	-0.107257614	-0.172300616	-1.434343622	0.474852301	0.566805211	-2.423217176	-0.88871514	-0.598800852	-0.897636836	-1.354221873	0.163745057	-0.585973865	-0.455779919	-0.408913313	-1.472155748	0.526759111
Vemurafenib_H2087	BRAF_mutant	Vemurafenib	H2087	NotSensitive	32205.33	0.491867132	-0.683614622	-0.039500366	1.680423931	0.320407191	0.534198399	-0.094555166	0.418305514	0.090595408	-0.334612126	-0.525956111	0.050302626	0.304515302	-0.840064702	0.092522902	0.1116796	0.044706857	0.169861062	0.145942026	0.161256448	-0.295477568	-0.239960557	-0.093391098	-0.30187534	0.285872288	0.082905184	-0.05367466	-0.455566783	-0.513014586	-0.135288425	-0.142433261	-0.141309746	-0.027220494	0.430836461	-0.360433356	0.377675494	-0.893513043	-0.418509821	0.491439636	-0.043563344	-2.593208357	0.037900757	0.218860655	-0.621533771	-0.058830101	0.342037704	0.035267893	-4.903200225	-0.10654813	-0.172675598	-0.576842259	-0.033690286	-0.629500968	0.049546061
Vemurafenib_H2122	KRAS_mutant	Vemurafenib	H2122	Sensitive	16630.33	0.253992514	0.497047447	-0.507960228	0.11918298	-0.128617097	0.153648054	0.222356068	0.110631201	0.03905393	-0.159749052	-0.053065729	0.419862161	-0.483781866	1.658151199	0.25571119	0.448129918	0.147581565	0.34386086	-0.346230796	-0.194953903	-1.054526623	-1.130356209	-1.446670697	-1.228490528	-0.036992114	-0.582343411	-0.58502169	0.163826895	-0.309774496	-0.471761678	-0.20585007	0.026382292	-0.036013684	0.245977231	0.01580406	0.773049114	-0.300788787	-0.120740672	0.600787244	-0.097980207	-0.27497877	-0.028818182	-1.007001768	-0.416877041	-0.340092504	0.029313102	0.453185141	-1.293709917	-1.588070564	-0.187687995	0.19210485	0.177902081	-1.069082053	-0.718117343
Vemurafenib_H2228	ALK_mutant	Vemurafenib	H2228	NotSensitive	65475.67	1	-0.088972468	-0.661588029	1.328754373	1.091791994	0.517659821	1.852135665	0.813361919	0.447249567	-0.587361392	-0.082186917	0.661685374	0.263062252	0.111150878	0.062860963	0.71757579	0.769367809	0.430073202	-0.048720459	1.125507776	0.425424763	-0.091524781	-0.50142602	-0.916062715	0.287992002	0.017346556	0.02741061	0.176171002	0.291963012	0.069309879	1.181656135	0.789759158	-0.077133689	1.12202595	1.19725791	0.381285432	-0.272271036	-0.441679793	0.119856859	0.415136782	-1.12371202	-0.025739646	-0.522693133	0.443561901	-0.047741856	-0.168832091	1.351301435	-2.240976548	0.058030992	0.070002619	0.314486004	0.242234227	0.157896691	-0.191776255
Vemurafenib_H2291	KRAS_mutant	Vemurafenib	H2291	NotSensitive	31081.33	0.47470045	0.073816937	-0.029954828	0.339416498	0.684145352	0.247536821	0.823219911	0.576921283	-1.239233913	0.12526653	-0.031361649	0.622498223	0.135920141	0.553040473	0.3213647	0.517138791	0.758035726	0.621520538	0.079669663	0.274743966	-0.338022289	0.219321654	-0.361163837	-0.171869103	-0.041636633	0.346474591	0.020775975	-0.736618383	0.518553905	0.559279164	0.422791981	0.629063728	-0.417161927	0.802920828	0.807199401	0.309537205	-0.102533668	0.484059919	0.019494148	0.114716611	-0.117022248	0.071541783	1.173645812	-0.521573625	-0.11810079	0.278722329	0.676374018	-3.109364161	0.485829011	-0.360314193	0.503569732	0.477429171	-0.405269849	0.479520759
Vemurafenib_H23	KRAS_mutant	Vemurafenib	H23	Sensitive	7134.33	0.108961543	-0.189209438	-0.487489669	-0.776350946	-0.22925009	0.008673175	-0.247560347	0.03730922	-1.37434535	-0.436165636	-0.288577832	-0.001090383	0.385176777	0.327820253	-0.295228279	-0.017449744	-0.137360374	0.019440342	0.141707441	0.221092506	-0.334312518	-0.135611191	-0.237728691	-0.30719351	-0.05421277	0.0625414	-0.03657261	0.170853786	-0.059926421	-0.171538411	-0.096104382	-0.189209438	-0.324777823	-0.119656212	1.063418741	0.144381575	-0.030376161	-0.55671311	0.164762677	-0.367330486	-0.728205177	-0.220144702	0.280369445	-0.180085303	0.166895773	0.047763385	-0.226571416	-2.271558775	-0.18243848	-0.088127964	-0.029450107	0.156974197	-0.29567653	0.507888773
Vemurafenib_H2347	KRAS_mutant	Vemurafenib	H2347	NotSensitive	45360.33	0.692781456	-1.157367204	-1.031859231	0.022711592	0.313419471	0.07776526	0.075986717	-0.057367483	-1.634929806	-0.441738101	-0.525968301	-0.300976905	0.069393347	0.148046735	0.822760231	-0.304988028	0.081923741	-0.466555256	-0.134080352	-0.364457068	-0.751736867	-0.19685712	-0.948213807	-0.026700602	0.251596678	0.10024076	-0.018603134	-0.519797277	-0.028161963	-2.614732061	-0.101484646	-1.134941592	-0.619117382	-0.230360705	-0.24617959	0.043925203	-0.396856048	-0.347507378	-0.545699141	-0.548461036	-1.016945817	-0.457227454	-0.854982779	-1.618917488	-1.072267228	-0.124427453	-0.270141901	-3.254203842	-0.030881464	-0.540555838	-0.197629751	-0.435271719	-1.180659892	-0.866600041
Vemurafenib_H3122	Wild_type	Vemurafenib	H3122	NotSensitive	46305.67	0.707219491	0.437493353	0.034689287	0.18221807	0.529352889	0.250437177	0.433857689	0.289640865	-0.685497983	0.024335925	-0.207837518	0.31885408	0.417865798	0.003666588	0.698595194	0.374634583	0.489078811	0.293807628	0.388691518	0.529473178	-0.189002982	-0.831274166	0.199422631	-0.153202261	0.232856171	0.279776106	0.322135749	0.15278429	0.366665212	0.411996985	-0.533128193	0.279806682	0.092374948	0.485149554	0.903019323	-0.399557926	0.085555454	-0.01449599	-0.453667175	-0.345375793	-1.295459315	0.162328063	-0.738164762	-1.29240808	0.404234025	0.306815938	0.292035476	-3.833904422	0.208254198	-0.416236667	-0.219344618	-0.522060985	0.069001585	0.053248617
Vemurafenib_H358	KRAS_mutant	Vemurafenib	H358	NotSensitive	27567	0.42102662	-2.159509121	-1.310512475	-0.233687124	0.330356962	0.143540963	-0.111001982	-0.033763569	-1.098391645	-0.065912403	0.101720787	-0.269663826	-0.37066224	1.155051889	0.821523471	-0.193203129	-0.053760477	-0.351065291	0.312339299	0.190335174	-0.398664761	-0.442236389	-0.677276219	-0.18988277	0.310650949	-0.031120154	-0.560526151	0.20291951	-0.587361898	-0.549043771	-0.360796936	-0.200997055	0.151418692	-0.097263495	1.068905914	1.194167036	-0.658348048	-0.12915654	0.070421842	0.704573447	-1.723380942	-0.586508233	-0.046277468	-0.968374922	-0.391711048	0.082670482	-0.392511937	-3.459349748	0.171415652	-0.12915654	-0.083817711	0.348786078	-1.63668678	-0.008148467
Vemurafenib_H441	KRAS_mutant	Vemurafenib	H441	NotSensitive	44684	0.68245197	-0.699909582	-0.494210609	0.770667398	-0.009896226	-0.017469888	-0.205877478	0.013762719	-0.149470957	0.167169307	-0.032247135	-0.191963737	-0.055142198	1.005713738	-0.052654135	-0.088611803	-0.014193034	-0.18222081	0.379265664	0.49964793	-0.425804302	0.202479621	-0.436875176	0.196153231	-0.648539402	0.008201562	-0.155300035	-0.101842093	-0.039046967	0.254575759	0.573901308	-0.124679713	-0.546878562	-0.129552202	2.336843112	0.505081817	-0.150972621	-0.048384831	0.110880273	-0.386600869	-0.413925735	-0.384752445	-0.275917444	-0.017977673	0.115632693	-0.057183702	-0.156423717	-2.633423937	0.285826693	-0.508299335	-0.051263791	0.288813458	-0.182079907	-0.287197136
Vemurafenib_H522	Wild_type	Vemurafenib	H522	NotSensitive	55186	0.842847427	-0.562789386	-0.602096324	1.800719835	-1.299018498	-0.65299226	-1.288021352	-0.570687196	0.319175088	-0.488676973	0.452160955	-0.635093871	0.867198454	-0.63825434	-1.407713963	-1.55895333	-1.511873548	-1.716221882	0.074737747	-0.529532659	-1.39975952	-0.220788146	-0.107926877	-0.509771004	0.013236216	-0.000309394	0.198481161	0.074089782	0.439070955	-0.470159681	0.1465084	-1.293605421	-0.442481095	-1.335148025	-0.430665755	-0.075236258	-0.27034977	0.166302115	-0.124313611	0.255763742	-0.751437746	-0.422308163	0.608596294	-1.872182795	-0.45870149	-0.646045658	-1.401912942	-3.557919541	0.048932758	-0.222024845	0.489707026	0.356430498	-0.280746422	0.263499391
